GSenergy_pa_composition_average,BulkModulus_difference,NUnfilled_composition_average,valence_composition_average,IsAlkalineEarth_composition_average,ThermalConductivity_composition_average,ElectronAffinity_composition_average,Density_min_value,HHIr_composition_average,HHIp_composition_average,CovalentRadius_composition_average,NfUnfilled_composition_average,MiracleRadius_composition_average,SecondIonizationEnergy_composition_average,SecondIonizationEnergy_min_value,Polarizability_min_value,NValance_composition_average,BCCfermi_composition_average,ElectricalConductivity_composition_average,IonicRadii_composition_average,group,mat,Tc
-4.597241835928572,118.0,4.828571428571428,2.307142857142857,0.0,61.62208571428571,111.8142857142857,1.429,1385.7142857142858,3228.5714285714284,113.70714285714286,2.7071428571428573,106.14285714285714,26.130942857142852,10.727,0.802,6.957142857142857,3.367575071642857,9.06714285714286,1.2525,cuprates,Gd0.5Nd1.35Ce0.15Cu1O4,14.3
-3.8746218682222224,199.0,2.3777777777777778,2.8222222222222224,0.2222222222222222,133.51548888888885,41.72666666666666,1.429,2742.2222222222226,3691.1111111111113,149.06666666666666,0.0,152.9333333333333,18.026355555555558,11.03,0.4,11.4,4.508565076888888,20.953333333333333,1.025111111111111,cuprates,Bi1.6Pb0.4Sr2Cu2.8Mo0.2OY,98.4
-3.918705959158464,132.3,1.6043307086614171,2.403543307086614,0.1968503937007873,67.38903044619421,74.27099737532808,1.429,1755.1837270341202,1991.6010498687665,109.71325459317583,0.0,113.28346456692913,26.035006561679783,11.03,0.4,8.908792650918635,3.7643611273556425,10.793963254593194,1.2204724409448815,cuprates,Bi2Sr2Ca1Cu2I0.03O8.21,86.6
-5.42438962320966,176.9,2.8600000000000003,4.572,0.098,65.16980000000001,42.16872,856.0,3174.4,2776.8,141.924,0.0,141.314,18.168302,10.004,4.31,9.54,5.30863897742,8.2286,0.74938,Fe-based,Ba0.49K0.51Fe1.79Co0.21As2,15.0
-8.799152299774999,10.0,6.539999999999999,4.6,0.0,52.862,83.82999999999998,5904.0,7444.0,7828.0,155.72,0.0,140.93,15.4545,14.32,7.5,6.48,4.7771457423,6.123,0.6368999999999999,low-Tc,Nb80Ga17Co3,11.0
-4.1788912929629625,130.4,2.0,2.0771604938271606,0.154320987654321,99.8797148148148,94.30216049382716,1.429,1166.6666666666663,1867.283950617284,113.5,0.0,111.54629629629628,26.05520987654321,10.004,0.802,6.308641975308642,3.2505487884259257,15.063271604938272,1.2143518518518517,cuprates,Y0.8Ca0.2Ba1.8La0.2Cu3O6.96,78.0
-4.580022418507195,112.0,3.6798561151079134,2.2661870503597124,0.0215827338129496,57.61138129496403,106.63705035971223,1.429,1384.1726618705038,3125.89928057554,115.30215827338132,0.0,108.46043165467626,26.15839568345324,11.03,-5.8166666667,5.802158273381296,4.472315522805756,8.753237410071945,1.241546762589928,cuprates,La1.85Sr0.15Cu0.925Zn0.025O4,15.0
-4.583422144178572,152.0,3.614285714285714,2.2642857142857142,0.0285714285714285,58.8608,105.24071428571428,1.429,1391.428571428571,3087.857142857143,115.32857142857144,0.0,108.70714285714286,26.101514285714284,11.03,0.802,5.814285714285714,4.442569446285714,8.997142857142858,1.238,cuprates,Sr0.2La1.8Cu0.95Co0.05O4,16.0
-4.585587009557143,130.4,3.6642857142857146,2.2642857142857142,0.0214285714285714,62.570342857142855,107.89142857142856,1.429,1368.857142857143,3106.0,115.43571428571428,0.0,108.52,26.12495142857143,10.004,0.802,5.835714285714285,4.481132439885714,9.456,1.2369142857142856,cuprates,La1.85Sr0.06Ca0.05Ba0.04Cu1O4,27.0
-4.196278241266667,130.4,1.9333333333333331,2.0666666666666664,0.1333333333333333,110.08114666666668,95.22666666666666,1.429,1174.6666666666667,1794.666666666667,110.93333333333334,0.0,108.96,26.33117333333333,10.004,0.802,6.6,3.240076994133333,16.768,1.1922666666666666,cuprates,Y1Ba1.4Sr0.6Cu4O8,79.16666667
-4.229476416294028,130.4,2.068912710566616,2.084226646248086,0.1454823889739663,96.35511822358347,96.26845329249618,1.429,1172.281776416539,1897.3966309341504,113.41194486983156,0.0,111.1209800918836,26.122168453292492,10.004,0.802,6.313935681470139,3.20706490245023,14.503062787136296,1.2180704441041348,cuprates,Y1Ba1.9La0.1Cu3O7.06,91.9
-3.79912269245098,123.0,1.92156862745098,2.117647058823529,0.196078431372549,75.57764313725491,65.1,1.429,1660.7843137254902,2209.803921568628,112.27450980392156,0.3137254901960784,115.52941176470588,26.00641176470588,11.03,0.802,7.725490196078432,3.4203993125490197,12.015686274509804,1.2596078431372548,cuprates,Tl1Sr2Ca0.5Sm0.5Cu2O6.75,37.6
-3.928782843761303,123.0,1.7318007662835249,2.1149425287356323,0.1915708812260536,88.58583678160919,67.99655172413792,1.429,1212.6436781609193,1795.0191570881227,109.14176245210729,0.1149425287356321,111.66283524904212,26.12144444444444,11.03,0.802,6.03831417624521,3.419645351340996,14.199233716475096,1.1800766283524904,cuprates,Al1Sr2Ho0.5Ca0.5Cu2O7.05,18.0
-4.695942488547501,162.3,2.12,3.4,0.0,33.025046,97.94084,0.0899,1538.0,1349.0,93.25,0.0,88.41,27.73624,16.18,0.666793,5.14,4.29740886284,4.928,0.90926,Fe-based,Li0.8Fe1.2Se0.23S0.77H1O1,11.0
-4.01554602625,130.4,1.4166666666666667,2.0,0.1666666666666666,103.47265,103.21666666666664,1.429,1050.0,1191.6666666666667,107.33333333333334,0.0,106.0,27.225250000000003,10.004,0.802,6.583333333333334,3.154186248333333,15.64166666666667,1.2358333333333331,cuprates,Ba2Cu3O7,92.0
-4.12807512757564,130.4,2.062063615205586,2.0775795190069823,0.1551590380139643,96.3609298681148,87.43824670287043,1.429,1244.7633824670288,1949.1854150504264,112.9511249030256,0.3413498836307215,111.29247478665631,26.02253917765709,10.004,0.802,6.372381691233514,3.1806934394879747,14.862684251357642,1.2086889061287818,cuprates,Y0.6Pr0.4Ba1Sr1Cu3O6.89,53.0
-4.162222004996139,130.4,1.983783783783784,2.077220077220077,0.1544401544401544,92.58752355212356,93.18162162162162,1.429,1178.3011583011585,1859.0733590733591,113.71428571428572,0.0,112.02625482625484,25.99986640926641,10.004,-5.8166666667,6.325096525096526,3.152994424463321,13.922934362934363,1.218694980694981,cuprates,Y1Ba2Cu2.79Zn0.21O6.95,20.0
-5.5063060305998,163.7,3.84,4.88,0.0,62.486,50.562,968.0,2624.0,3676.0,138.07999999999998,0.98,134.24,18.33666,11.245,4.31,10.52,5.5901724364000005,7.359999999999999,0.663,Fe-based,Eu0.7Na0.3Fe2As2,32.0
-4.11040614796182,130.4,2.046278441959121,2.092556883918242,0.1388353258773621,96.71750412649442,100.58322406478982,1.429,1221.943694562283,1934.6317007327416,114.17585807944464,0.7404550713459314,111.62051677593522,25.974231006556117,10.004,0.802,6.786733513305052,3.1878904081372927,14.536058619359816,1.2181257231006557,cuprates,Sm1.2Ba1.8Cu3O6.965,47.0
-4.1962160782314175,130.4,2.0,2.0779970361126274,0.1559940722252554,98.18453594883394,94.63716558770768,1.429,1178.5742141798612,1872.747835582248,114.3581623898292,0.0,112.28016535371655,25.946264487949456,10.004,0.802,6.311988144450512,3.161388497270104,14.780438343342956,1.2167069651353248,cuprates,Y1Ba2Cu3O6.821,91.1
-4.6295650591404005,118.0,4.322349570200573,2.302292263610315,0.0,61.309921489971344,111.73037249283666,1.429,1388.2521489971346,3236.389684813754,115.29942693409744,1.6074498567335245,107.53724928366762,26.03161318051576,10.551,0.802,6.127507163323783,4.00935639743553,9.181805157593123,1.231103151862464,cuprates,Pr0.89La1Ce0.11Cu1O3.98,26.0
-4.607992586757143,118.0,4.695714285714286,2.31,0.0,60.98322857142857,111.8142857142857,1.429,1385.7142857142858,3228.5714285714284,114.59571428571428,3.191428571428572,106.83285714285716,25.987571428571428,10.551,0.802,6.404285714285715,3.409661233242857,9.09757142857143,1.227385714285714,cuprates,Pr1.83Ce0.17Cu1O4,15.425
-5.08261764353,275.0,3.466666666666667,2.7,0.3166666666666666,67.77833333333334,-54.0,1738.0,1535.0,3668.333333333333,103.56666666666666,0.0,111.96666666666668,21.74925,13.13,3.03,2.7,8.204249694166666,7.131666666669999,0.3953333333333333,low-Tc,Mg0.95Zr0.05B2,37.7
-5.199345747613333,275.0,3.6,2.7333333333333334,0.3,65.55666666666667,-49.33333333333333,1738.0,1570.0,3636.6666666666665,104.13333333333334,0.0,111.93333333333334,21.7175,13.13,3.03,2.7333333333333334,8.206609615,6.79666666667,0.3973333333333333,low-Tc,Mg0.9Zr0.1B2,37.3
-8.630104043769405,30.5,3.751364463311098,3.864766525166768,0.0,3.908765239539116,115.84166161309886,0.0899,649.9393571861735,668.0109157064888,80.16009702850214,0.0,80.97756215888418,24.05595421467556,24.383,0.666793,3.7738023044269258,8.093592515630686,1.8177683444511823,0.2808399029714978,low-Tc,N0.74H2.22Na1Rb2C60,17.0
-8.3704945625,112.0,6.45,4.550000000000001,0.0,51.72500000000001,83.85,5904.0,7060.0,7605.0,154.35,0.0,141.8,15.5736,14.32,7.06,7.050000000000001,4.9188652625,5.744999999999999,0.6395,low-Tc,Nb3Sn0.2Ga0.8,13.1
-8.685715914750158,94.0,6.495256166982922,4.591397849462366,0.0,87.04073371283997,87.96015180265654,2700.0,7062.2390891840605,7102.340290955092,154.13345983554714,0.0,141.24541429475013,15.210223908918405,14.32,5.84,5.072106261859583,5.392705303390259,11.888994451612906,0.6166856419987351,low-Tc,Nb3.05Al0.7125Ge0.19,17.9
-10.4042468525,0.0,5.1,6.9,0.0,59.34,72.6,10280.0,530.0,240.0,147.70000000000002,0.0,136.3,15.3801,15.26,11.4,6.9,9.00342386,1.7309,0.5630000000000002,low-Tc,Mo0.1Tc0.9,13.4
-8.50305135298,161.7,6.464,4.5360000000000005,0.0,96.70548,85.04952,2700.0,6910.0,6782.2,153.238,0.0,142.224,15.475344,14.32,3.77,4.656000000000001,5.591557153299999,14.0186,0.61452,low-Tc,Nb3Al0.952Se0.048,18.0
-5.0254108282,153.0,2.9275,4.5475,0.2025,86.19125,15.284999999999997,1550.0,2801.0,3491.0,137.9725,0.0,138.335,16.290680000000002,11.059,4.31,10.0475,5.805829621300001,11.1285,0.6851,Fe-based,Ca0.81La0.19Fe1As2,30.03333333
-4.025722133550725,123.0,1.6521739130434785,2.4513457556935823,0.062111801242236,108.59738757763976,107.55962732919257,1.429,1728.9855072463768,2114.906832298137,107.23809523809524,0.0,108.04554865424431,26.285716356107663,11.03,0.4,10.57971014492754,3.99607921378882,16.472049689440997,1.1462111801242236,cuprates,Bi1.6Sr0.4Yb0.65Ca0.35Cu3O6.075,43.0
-5.088875682143886,166.9,2.676875,5.176874999999999,0.0,50.61112083333334,99.04833333333332,856.0,4287.416666666666,2191.833333333333,138.90479166666665,0.0,139.65479166666665,20.836154166666663,15.64,3.77,10.156458333333331,5.028811192760417,10.624104166666664,0.6903916666666666,Fe-based,K0.8Fe1.951Mn0.049Se2,31.9
-5.4124788495330005,176.9,3.56,4.74,0.0,63.93,51.976,856.0,3192.0,3372.0,140.34,0.7,138.62,18.25196,11.245,4.31,10.24,5.3813635786,7.818,0.7127999999999999,Fe-based,Eu0.5K0.5Fe1.9Ni0.1As2,18.0
-9.5137979275,60.0,7.25,4.75,0.0,45.75000000000001,77.0,4507.0,7000.0,6650.0,163.0,0.0,142.75,14.135,13.58,14.6,4.75,4.42040429,5.6,0.6325,low-Tc,Nb0.75Ti0.25,10.02
-4.090701790121186,130.4,2.0,2.076458444835232,0.1529168896704641,102.91252577414176,95.40078752198178,1.429,1172.834314550042,1857.137395825369,113.2130896857558,0.0,111.09840201850292,26.10824550806636,10.004,0.802,6.305833779340928,3.5565324731630854,15.586053979662054,1.2149705634987382,cuprates,La1Ba1.5Ca0.5Cu3O7.079,76.0
-4.0221025905,28.5,2.12,3.06,0.0,10.354639999999998,119.8246,1.429,2700.0,2518.0,108.88,0.0,114.68,29.22802,16.687,0.4,11.28,4.057264705,6.925999999999998,1.3332,low-Tc,Rb0.7Bi1.3O3,11.0
-5.533223785356,170.4,2.7783999999999995,4.7352,0.2,56.18768,30.9936,3510.0,2648.08,2895.12,143.2704,0.0,140.60000000000002,15.945007999999998,10.004,4.31,9.6216,5.483664402296,6.704719999999998,0.73816,Fe-based,Ba1Fe1.892Co0.108As2,20.5
-4.138905167884616,130.4,2.0769230769230766,2.0769230769230766,0.1538461538461538,96.65552307692306,97.2,1.429,1188.4615384615386,1842.3076923076924,114.19230769230772,0.4230769230769231,111.76923076923076,26.00757692307692,10.004,0.802,6.384615384615385,3.174022443846153,14.565384615384618,1.2234615384615384,cuprates,Y0.5Pr0.5Ba2Cu3O7,25.93
-4.6270357595850005,162.3,2.12,3.4,0.0,33.219856,97.34024,0.0899,2088.0,1514.0,94.9,0.0,90.06,27.50084,16.18,0.666793,6.240000000000001,4.06048806224,5.808,0.93236,Fe-based,Li0.8Fe1.2Se0.78S0.22H1O1,35.6
-5.47159105862,171.7,3.4000000000000004,4.76,0.108,54.61124,28.880000000000003,2630.0,2826.4,3638.4,139.412,0.644,136.928,16.189700000000002,11.03,4.31,10.288,5.5654651572,6.936,0.69092,Fe-based,Sr0.54Eu0.46Fe1.78Co0.22As2,16.2
-8.23444220375,100.0,6.25,4.449999999999999,0.0,54.19500000000001,77.8,5904.0,7075.0,7555.0,153.5,0.0,141.05,15.7402,14.32,-5.8166666667,6.949999999999999,4.6620915625,6.154999999999999,0.641,low-Tc,Nb3Ga0.8Zn0.2,16.2
-4.60505812512894,112.0,3.733524355300859,2.272206303724928,0.0143266475644699,61.32768653295128,108.60716332378225,1.429,1386.8194842406876,3160.4584527220622,115.68481375358164,0.0,108.48424068767908,26.09924928366762,11.03,0.802,5.842406876790831,4.520755016618911,9.285100286532952,1.236676217765043,cuprates,La1.9Sr0.1Cu1O3.98,29.5
-4.189816452474385,130.4,1.969230769230769,2.0846153846153843,0.1538461538461538,96.78936923076922,95.66153846153846,1.429,1173.076923076923,1851.5384615384617,113.72307692307692,0.0384615384615384,111.59230769230768,26.06703846153846,10.004,0.802,6.36923076923077,3.1612178238461537,14.570000000000002,1.2204615384615385,cuprates,Y0.9Tb0.1Ba2Cu3O7,91.0
-3.8252965945752897,131.7,1.8455598455598456,2.077220077220077,0.1544401544401544,95.80605637065638,90.00347490347491,1.429,1264.4787644787646,1928.571428571429,112.94980694980696,0.5405405405405406,112.26254826254826,26.040011583011584,10.004,0.802,6.772200772200772,3.1074738660231658,14.74903474903475,1.2100386100386102,cuprates,Eu1Ba1Sr1Cu3O6.95,84.0
-4.186967711478847,130.4,2.1015384615384614,2.1023076923076927,0.1538461538461538,87.68767692307694,93.01007692307692,1.429,1179.3846153846157,1952.8461538461536,113.43846153846157,0.0,111.81846153846156,26.078072307692302,10.004,0.802,6.358461538461539,3.1492917723,13.081769230769233,1.2164384615384614,cuprates,Y1Ba2Cu2.67Ga0.33O7,65.64
-4.590599422653572,112.0,3.716428571428572,2.267857142857143,0.0178571428571428,61.17762142857143,107.92142857142856,1.429,1383.9285714285716,3133.928571428572,115.38,0.2,108.34642857142858,26.118270714285718,10.727,0.802,5.899285714285714,4.408390830585715,9.26364285714286,1.2401,cuprates,La1.735Nd0.14Sr0.125Cu1O4,15.0
-4.583529179723215,152.0,3.665000000000001,2.2646428571428574,0.0214285714285714,60.974514285714285,107.12560714285712,1.429,1384.0000000000002,3115.535714285714,115.455,0.0,108.53535714285717,26.123652857142854,11.03,0.802,5.835,4.473932245228571,9.265428571428574,1.2378285714285713,cuprates,La1.85Sr0.15Cu0.9975Co0.0025O4,34.8
-4.094878314924445,130.4,1.5120415551707855,2.0865732724697,0.1613410986935306,99.675994364867,96.7508736030222,1.429,1211.868408625846,1767.5114119313712,114.50070832677476,0.1259247599559263,112.30395088934364,25.873925861797577,10.004,0.802,7.18054462458681,3.1740462785298287,15.011411931371008,1.2114670234534866,cuprates,Er0.8Ca0.05Hf0.15Ba2Cu3O6.706,64.8
-4.572022854,130.4,2.8285714285714283,2.1714285714285717,0.1142857142857143,62.48994285714286,91.58571428571427,1.429,1208.571428571429,2537.1428571428573,113.71428571428572,0.0,110.74285714285716,26.207314285714283,10.004,0.802,5.742857142857142,3.1187276542857143,9.3,1.241428571428571,cuprates,Y1.2Ba0.8Cu1O4,75.0
-8.018687646625,84.0,6.275,4.7250000000000005,0.0,62.25,68.685,2330.0,2800.0,3572.5,142.75,0.0,128.775,15.135825,14.65,5.53,4.7250000000000005,7.2661116235,3.94259,0.477,low-Tc,V0.75Si0.225Al0.025,13.5
-4.988366912946667,275.0,3.3466666666666667,2.68,0.33,69.74733333333333,-57.81999999999999,1738.0,1503.0,3690.333333333333,102.97,0.0,111.88333333333333,21.784816666666664,15.035,3.03,2.6866666666666665,8.209773233433333,7.429333333336666,0.3927666666666667,Fe-based,Mg0.99Fe0.01B2,34.7
-5.83695195958375,161.7,3.0,6.0,0.0,41.158750000000005,108.87875,4819.0,3562.5,2387.5,128.25,0.0,124.25,18.36125,16.18,3.77,12.0,6.3248962025,8.600025,0.58375,Fe-based,Fe1Se0.75Te0.25,13.3
-4.130952807927581,130.4,2.138674884437596,2.092449922958397,0.1386748844375963,96.62453405238828,100.63004622496148,1.429,1221.1093990755007,1932.9738058551616,114.95223420647147,0.0,111.75038520801232,25.983872110939902,10.004,0.802,6.323574730354391,3.6054529546995377,14.593220338983052,1.2257318952234206,cuprates,La1.2Ba1.8Cu3O6.98,80.0
-5.5659477451625,148.0,4.2525,3.9725,0.0275,35.717675,67.03,1.429,2247.25,3779.25,130.67,0.0,123.4375,20.2464525,11.03,0.802,7.9725,5.77688572865,4.31025,0.92525,Fe-based,La0.89Sr0.11Fe1As1O1,25.5
-4.199520727817717,118.0,2.265642151481888,2.458836443468716,0.1097694840834248,47.10235060373216,91.2536772777168,1.429,1773.326015367728,2541.712403951701,110.4742041712404,0.5268935236004391,110.31174533479694,26.24480241492865,10.851,0.4,9.225027442371022,3.6758416052030736,7.437321624588366,1.2311306256860592,cuprates,Bi2Sr2Ho1.64Ce0.36Cu2O10.22,24.0
-4.088158722344589,130.4,2.621642363775901,2.0844205679201844,0.145817344589409,96.06215057559476,100.0025326170376,1.429,1212.2026093630084,1877.5901765157328,113.9508825786646,0.6216423637759017,110.96853415195702,26.086432079815808,10.004,0.802,6.8672294704528,3.18804002532617,14.45663852647736,1.2197237145049886,cuprates,Gd1Ba1.9Pr0.1Cu3O7.03,63.3
-5.4955722591875,148.0,4.45,3.95,0.0,35.658625,82.67,1.429,2292.5,4032.5,130.79999999999998,0.0,120.05,20.2136125,11.059,0.557,8.05,5.73456292075,4.21,0.92125,Fe-based,La1Fe1As0.95Sb0.05F0.2O0.8,30.1
-5.623953867281579,148.0,3.5789473684210527,4.36842105263158,0.0,37.2405052631579,69.4421052631579,1.429,2342.105263157895,4105.263157894737,131.0,1.3157894736842106,122.94736842105264,19.587263157894736,11.525,0.802,10.210526315789474,4.934770539473685,4.184210526315789,0.9026315789473685,Fe-based,Tb1Fe1As1O0.8,33.85
-4.186474282797176,130.4,2.0,2.0793524837327406,0.1587049674654816,99.8861589271544,93.82972544040628,1.429,1190.3666084748452,1896.6037136962384,115.19853991429932,0.0,113.11918743056656,25.7868936676718,10.004,0.802,6.317409934930963,3.16291525845104,15.03729566735439,1.2135216632280588,cuprates,Y1Ba2Cu3O6.602,59.4
-5.52310098555,170.4,2.77,4.71,0.2,56.354,31.380000000000003,3510.0,2659.0,2901.0,143.22,0.0,140.6,15.9524,10.004,4.31,9.63,5.481051341300001,6.760999999999999,0.739,Fe-based,Ba1Fe1.85Co0.15As2,23.525
-4.155310091363132,130.4,2.000791139240506,2.064715189873417,0.1606012658227847,94.83854746835443,92.5132911392405,1.429,1235.237341772152,1925.4430379746832,115.4416139240506,0.0,113.83481012658228,26.593129113924046,10.004,0.802,6.152689873417721,3.096212592536392,14.255854430379744,1.2142848101265822,cuprates,Y1.01Ba2.03Cu2.808Li0.192O6.6,33.0
-3.947880586266667,123.0,1.8133333333333332,2.413333333333333,0.1866666666666666,65.93728,75.64,1.429,1788.0,2081.333333333333,110.53333333333336,0.0933333333333333,113.86666666666667,25.92465333333333,11.03,0.4,9.04,3.7792824197333337,10.56,1.2166666666666666,cuprates,Bi2Sr2Ca0.8Gd0.2Cu2O8,73.0
-3.853606432251552,131.7,2.059006211180124,2.3012422360248443,0.1335403726708074,82.27583478260868,87.01304347826084,1.429,1304.9689440993789,1944.7204968944095,112.25465838509317,0.3695652173913043,115.84782608695652,25.389975155279497,11.03,0.802,9.288819875776396,3.761705230403726,12.877639751552795,1.2105279503105588,cuprates,Pb2Sr2Eu0.85Ca0.15Cu3O8.1,71.0
-3.95889103625,123.0,1.7833333333333332,2.416666666666667,0.1833333333333333,65.33761333333334,76.32666666666667,1.429,1793.3333333333337,2099.9999999999995,110.71666666666668,0.1833333333333333,113.9,25.89966666666666,10.551,0.4,8.983333333333334,3.784184980833333,10.47,1.2181666666666666,cuprates,Bi2Sr2Ca0.75Pr0.25Cu2O8,88.0
-7.96900166175,0.0,6.4,4.4,0.0,49.77,75.89999999999999,5904.0,6730.0,7600.0,151.4,0.0,140.29999999999998,16.177,14.32,8.12,7.4,4.616232468,5.159999999999999,0.6339999999999999,low-Tc,Ga0.3Nb0.7,16.3
-4.189285415872483,130.4,1.9328859060402688,2.067114093959732,0.1342281879194631,110.6185543624161,93.36174496644296,1.429,1188.5906040268455,1819.4630872483224,110.96644295302012,0.0,109.11409395973156,26.28597986577181,10.004,0.802,6.604026845637584,3.242683713154362,16.910067114093962,1.1887248322147652,cuprates,Y1Ba1.2Sr0.8Cu4O7.9,79.0
-4.279169559850407,123.0,2.743427017225748,2.1631912964641886,0.1087941976427923,93.25642991840436,89.5587488667271,1.429,1241.613780598368,2543.5176790571168,113.28921124206708,0.0,110.41885766092474,25.95854125113327,11.03,0.802,5.981867633726201,4.036567420398912,14.244786944696282,1.2005439709882135,cuprates,La1.8Sr0.2Ca1Cu2O6.03,51.0
-10.091037095,167.0,5.5,4.5,0.0,27.8,100.15,2260.0,3650.0,2950.0,121.5,0.0,110.5,15.7715,14.32,1.67,8.0,6.9225583,3.71,0.4,low-Tc,Ta0.5Nb0.5C1,11.1
-7.779786841775,0.0,5.945,4.359999999999999,0.0,56.625077,79.5155,1.429,3918.5,3038.5,154.15,0.0,140.72,16.849384999999998,13.13,0.802,5.635,5.0019468566,7.957999999999999,0.8503499999999999,low-Tc,O0.105Rh0.285Zr0.61,11.8
-4.586798165281027,130.4,3.669044222539229,2.263908701854493,0.021398002853067,63.25187931526391,108.5756062767475,1.429,1358.8873038516408,3095.09272467903,115.36005706134094,0.0713266761768901,108.43965763195436,26.133021112696145,10.004,0.802,5.85734664764622,4.4517373157803135,9.519115549215408,1.238005706134094,cuprates,La1.8Nd0.05Ca0.074Ba0.076Cu1O4.01,23.7
-3.5921438609687497,123.0,2.278125,2.878125,0.309375,129.4748375,15.38125,1.429,2984.6875,4274.6875,156.48125,0.0,163.18125,16.522715625,11.03,0.4,11.378125,4.490293081468749,20.3828125,1.0163125,cuprates,Bi4Sr3Ca1.95Y1.05Cu4OY,25.6
-3.705016294519515,123.0,1.689006375369305,2.0932980873892086,0.2176955372414865,79.78657275695848,60.64594930803918,1.429,1666.2260923651063,2017.648888197792,110.53428704711554,0.0,115.25174933913854,26.249980873892085,11.03,0.802,7.865961747784171,3.476621291634271,12.685429948686052,1.2668947286580623,cuprates,Tl1.2Sr2Ca0.8Cu2O6.862,60.0
-3.967929731583617,123.0,1.6592398427260813,2.4062909567496726,0.1834862385321101,69.96964115334207,77.06985583224115,1.429,1726.7365661861072,2046.5268676277851,109.22411533420708,0.0524246395806028,112.71559633027522,26.097747051114023,11.03,0.4,9.014416775884666,3.797781314023591,11.073394495412844,1.212712975098296,cuprates,Bi2Sr1.6Ca1.2Dy0.2Cu2O8.26,88.0
-4.648226285709942,112.0,3.866779804836657,2.2828454249752514,0.0,60.76772527223873,112.10834394003678,1.429,1376.8208174232782,3201.173808513647,115.04539669070854,0.282845424975251,107.41677273370104,26.206322585207182,10.727,0.802,5.943430915004949,4.465463486989111,9.113279592702588,1.241040871163909,cuprates,La1.8Nd0.2Cu1O4.071,34.8
-4.170958303714954,170.4,1.836448598130841,2.0778816199376946,0.1791277258566978,95.27796074766356,89.93255451713395,1.429,1179.9065420560748,1767.9127725856697,113.81931464174454,0.0,112.6993769470405,25.87569937694704,10.004,0.802,6.241433021806854,3.1945531005451717,14.447819314641745,1.2146417445482864,cuprates,Y0.7Ca0.3Ba2Cu2.7Co0.3O6.84,70.0
-4.036567357971318,130.4,1.612403100775194,2.0775193798449614,0.1550387596899224,95.9282992248062,89.80542635658914,1.429,1267.4418604651164,1934.108527131783,112.66666666666669,0.3100775193798449,110.8217054263566,26.03777519379845,10.004,0.802,7.007751937984496,3.179187888372093,14.806201550387598,1.206201550387597,cuprates,Dy1Ba1Sr1Cu3O6.9,77.05
-3.986156509365765,27.9,1.87843137254902,2.5137254901960784,0.1215686274509804,11.579792156862746,104.61701960784312,1.429,2296.470588235294,1834.5098039215688,110.4,0.0,114.91372549019609,28.19013333333333,10.004,0.4,9.650980392156864,3.7181055501960794,1.7388235294117649,1.3380784313725491,low-Tc,Ba0.62K0.38Bi1O3.1,29.5
-3.951946151113431,131.7,1.935223837627753,2.071973513746941,0.1439470274938822,104.76588135885994,101.00355549157908,1.429,1198.143083345329,1784.727220382899,113.71843961422196,0.6189722182236937,111.63207139772564,26.0294010364186,10.004,0.802,6.784511299841658,3.1774842629192457,15.78451129984166,1.212077155606737,cuprates,Eu1.2Pr0.8Ba4Cu7O14.788,52.0
-6.672970064598333,291.0,4.516666666666667,3.1666666666666665,0.0,42.060833333333335,66.8,2260.0,1687.4999999999998,3014.166666666667,113.775,0.0916666666666666,114.03333333333332,20.530425,10.551,1.67,5.516666666666667,7.106161484166666,5.175833333335,0.50425,low-Tc,Y0.95Pr0.05Ni2B2C1,14.05
-3.024686774375,123.0,1.875,2.1875,0.375,182.330925,1.4812499999999993,1.429,2287.5,3468.75,148.6875,0.6875,157.0625,18.2903125,10.551,0.802,8.625,3.8658471525,28.2125,1.08,cuprates,Pr1Tl2Sr2Ca4Cu5O2,88.0
-4.05194860307866,130.4,1.6105919003115263,2.0778816199376946,0.1557632398753894,97.5334124610592,98.6,1.429,1216.5109034267912,1847.3520249221183,114.4423676012461,0.3115264797507788,111.89719626168224,25.915442367601244,10.004,0.802,7.012461059190032,3.1710422842679127,14.704049844236762,1.2177570093457943,cuprates,Dy1Ba2Cu3O6.84,90.0
-5.104649837115789,168.4,3.1178947368421053,5.353684210526316,0.0,40.63010526315789,97.9047157894737,1879.0,4222.105263157895,3022.1052631578946,134.69263157894738,0.0,135.49894736842106,19.305372631578948,16.18,3.77,13.345263157894736,5.914711468063159,8.834105263157895,0.7232631578947368,Fe-based,Tl0.59Cs0.26Fe1.9Se2,30.3
-3.8447247350249376,108.0,1.6508728179551122,2.039900249376559,0.2094763092269326,101.53183890274312,67.03017456359102,1.429,1376.8079800498751,1908.4788029925187,114.86783042394016,0.399002493765586,115.1720698254364,25.40116957605985,10.727,0.802,6.4089775561097255,3.128390722643392,16.248379052369078,1.1992019950124688,cuprates,Sr0.84Nd0.16Cu1O2.01,40.0
-8.3650347301,0.0,7.3,4.28,0.0,40.522000000000006,59.8,6511.0,3356.0,3372.0,170.38,0.0,154.36,13.823,13.13,8.6,4.7,4.6677589694,5.198,0.8161999999999999,low-Tc,Rh0.14Zr0.86,10.3
-4.065189151225681,130.4,2.093385214007782,2.0778210116731515,0.1556420233463035,97.84682412451365,98.63307392996109,1.429,1215.953307392996,1846.303501945525,115.136186770428,0.7937743190661479,112.420233463035,25.84647859922179,10.004,0.802,6.529182879377432,3.1801355373540856,14.729961089494166,1.2356420233463037,cuprates,Nd0.8Pr0.2Ba2Cu3O6.85,30.2
